batter,decScore,pBat_speed,smash_factor,95th_pBat_speed,std_pBat_speed,conScore,xRV,std_EV,EV95,count,sprint_speed,decGrade,powGrade,altPowGrade,conGrade,SFGrade,speedGrade,95thPowGrade,EV95Grade,stdEVGrade
641856,-0.38356831453399043,72.33970206602346,0.24854441030533397,79.24643020225119,0.3501004615880852,-0.35185185185185186,-0.013213919402617635,3.667878587594378,99.21,114,4.473770161290323,72.54844133849174,56.851307407161514,18.488557112274776,13.635509829414303,19.453416759704048,50.402215167830754,22.462065820101902,28.5751917979323,91.60156073760118
663457,-0.3837047835841526,71.82422376078979,0.5020745051055999,79.55982566431493,0.5136015365930596,-0.11183144246353323,0.006834234499697495,2.2110269442073953,106.05999999999999,1659,4.36,72.50337304758101,46.60068650551565,41.581305079216264,55.7865183401597,66.79784388320937,44.405548997019004,32.8136653878948,54.55549477779033,47.041869965470404
694384,-0.3863392059663443,70.46116796434045,0.48143997514568493,79.4709523243267,0.5858169065771247,-0.08902691511387163,0.0054133008726858405,2.0497973811568486,99.88,2316,4.47,71.63336688749365,19.49543669124948,51.78094039250523,59.79131871879739,62.94453407916177,50.20349523624435,29.878137152252002,31.11633092150966,42.11045535954972
571970,-0.38751469342502026,72.99414422823658,0.37194685029082514,80.80054426599264,0.5077498324670748,-0.2302025782688766,0.007612093605118016,1.8248425740781233,106.07,1379,4.47,71.24516743357667,69.86531486157625,40.75481553745412,34.998857967972796,42.4976941318186,50.20349523624435,73.79518457232876,54.593422227395976,35.229921787971975
676632,-0.38765941233142465,71.95398625039134,0.39324059065224715,79.93344450808122,0.469416220017412,-0.2222222222222222,-1.968257031622804e-05,2.7652606869274865,104.02000000000001,275,4.473770161290323,71.19737466469343,49.18109789170628,35.34060984531698,36.40032235384964,46.47410545104448,50.402215167830754,45.15447158905121,46.818295058241446,63.99382543958578
647304,-0.38767188381480744,72.23583475998295,0.44509145584088533,80.31875721237228,0.6083870923163102,-0.12076095947063689,0.0029584694938988277,1.8205907178159924,106.845,2394,4.7,71.19325601331778,54.785838564949245,54.968733566502465,54.21836774695606,56.15678044135732,62.326473736442885,57.88153150542351,57.5327995718325,35.099873267857994
608369,-0.38783088191048104,71.81659057042191,0.4348644770338206,80.16732171857655,0.6379208505233768,-0.12525667351129363,0.019133996447385077,1.9766829927743947,107.7,1847,4.76,71.14074760630861,46.44889555730921,59.140055588523595,53.4288562163636,54.24698565661525,65.48898986692943,52.879545893374114,60.77559651311407,39.8741572765539
670541,-0.3882412940897578,72.02521512245104,0.4822065223335653,80.26379606790586,0.5590200429816561,-0.08317757009345794,0.016928883874006668,2.171902697691539,110.42,2231,4.59,71.00521082733218,50.597530275616016,47.99617495719639,60.81854716310377,63.08767975779184,56.528527497217496,56.06613904390706,71.09186280584602,45.84520431021804
656941,-0.38922632092156184,72.64194213659076,0.37926672127868255,80.61227311154391,0.5030908137455091,-0.22817631806395852,0.00805127908041903,2.2759345848241725,110.89999999999999,2892,4.56,70.67991014004912,62.86154751468185,40.09677983275245,35.354698170729506,43.86461311163871,54.9472694319742,67.57649975734903,72.91238038691631,49.027154059263275
687799,-0.39123970993917145,70.38501759425863,0.41684265162639184,79.1686660297615,0.15710735343093465,-0.05555555555555555,-0.014691392587281067,1.7677669529663689,95.125,34,4.473770161290323,70.01499745945031,17.981137122667405,-8.76961966664954,65.66936702812365,50.881574539222136,50.402215167830754,19.893478613914564,13.081828634031574,33.48419013512206
663616,-0.3921587211971808,70.79134200590025,0.4393900317752592,79.86971296822125,0.7303007016014288,-0.16258992805755396,0.0048876863199528485,2.18791004262285,107.09999999999998,1576,4.61,69.71149811892596,26.06116195501118,72.18770446853333,46.872604045460385,55.09209162645395,57.58269954071304,43.04938884112332,58.49994953677604,46.33480964749437
668853,-0.392817321301811,70.79649531147385,0.36482512820411034,79.05289681056631,0.6888964297136589,-0.2345679012345679,-0.0042352293247030345,2.425901894141641,99.89999999999999,206,4.473770161290323,69.49399839225504,26.163638783403343,66.33980153927186,34.23224497057008,41.16777764756865,50.402215167830754,16.069566833274656,31.19218582072091,53.614098076142696
669003,-0.3934482741252796,71.2627879998989,0.3621309192919501,79.64752961825067,0.7413665116136104,-0.22277227722772278,0.0014266544441331138,1.874929950382299,106.34499999999998,908,4.1,69.28562905601918,35.436171748855315,73.7506297377011,36.303724846673816,40.664658766957025,30.701312431577172,35.71056825201583,55.63642709155083,36.761908939740294
691016,-0.3942494641963905,72.3237521116266,0.4152592034674937,80.58888539049438,0.5372498570152047,-0.21066666666666667,0.008172865796512552,2.01984322823992,106.9,770,4.51,69.02103963331339,56.53413220451816,44.921373047169716,38.4296427845993,50.5858800733566,52.3118393232354,66.80399232691678,57.7414005446635,41.19426887111885
664774,-0.39466196868296055,71.58963514959835,0.416999125277062,80.01179337359716,0.7057911220087761,-0.1437403400309119,0.009096690881336075,1.8360843318755444,106.8,1581,4.75,68.88481187925026,41.93573960716462,68.72599301317074,50.182860649721064,50.910794562812384,64.96190384518168,47.74237148099944,57.362126048607145,35.57376548232625
664059,-0.3949179275440789,71.20982455660548,0.4294413580436193,79.27391077448439,0.752461534853393,-0.21428571428571427,-0.014010430417639917,0.42426406871193956,109.33,59,4.473770161290323,68.80028261491998,34.38295927932068,75.31768105743011,37.794086385957925,53.234267769944026,50.402215167830754,23.369762050859894,66.95777079883209,-7.608582314008473
682998,-0.3954113024067115,72.64066182213959,0.4851256804521823,80.23514610962019,0.4894441785144185,-0.09820585457979225,0.000770821448927301,2.178010469150594,107.225,2563,4.09,68.63734778236457,62.83608763025889,38.16934108056827,58.17936598305447,63.63280584595006,30.17422640982942,55.11981744162776,58.9740426568465,46.03201839575498
641943,-0.39541725377686326,72.35976645589042,0.4418082666255267,80.37547243591739,0.7210307922534828,-0.16546762589928057,-0.001945306471046143,1.2944754407352315,105.61,307,4.29,68.63538236910055,57.250300831444996,70.87843062894544,46.36723924532903,55.54367487429759,40.71594684478466,59.754862024221694,52.84875954553692,19.007957413811553
592348,-0.3954441681217534,71.29542677614963,0.3601141119762439,79.17158949489269,0.6541945952160311,-0.22413793103448276,-0.011473341541857003,4.290590479953391,101.71999999999998,140,4.473770161290323,68.6264940275774,36.08521501341738,61.43854496943062,36.063896552995914,40.288038440854,50.402215167830754,19.990042042718535,38.09498164894595,110.6480089395169
645801,-0.39646190291511874,73.36065350563695,0.43142860469485345,80.45732945959075,0.5719375145802437,-0.19298245614035087,-0.014215928384268824,2.3787835359929472,105.86500000000001,229,4.473770161290323,68.29039168288566,77.15358988968686,49.820627279526576,41.535242472143324,53.605367912236424,50.402215167830754,62.458638030734775,53.81590951048058,52.172922182683116
687363,-0.3966631306794067,71.42591983173223,0.41768033708890395,79.83346200059447,0.5158279776740717,-0.13846153846153847,-0.008545559562719894,2.0445767575826177,103.16,518,4.13,68.2239371174771,38.680154178642425,41.89576565842342,51.10989352348477,51.03800464020706,32.28257049682047,41.852002323952945,43.556534392157026,41.95077583887828
666397,-0.3971326260939221,70.70680894245731,0.3571789474644096,79.93695266623865,0.6421315744223146,-0.2240325865580448,0.001138264144772301,2.3228036220624992,103.775,1199,4.4,68.0688883654158,24.38016708440167,59.734774526937855,36.08239654611822,39.73992330511237,46.51389308401005,45.270347703616075,45.88907254290344,50.460704150384366
682073,-0.3980026871295025,72.41320633217913,0.4436976264677881,79.97378832689166,0.5652865881120575,-0.23809523809523808,-0.014464371317680311,3.3297147024932956,103.06,250,4.41,67.78155461600498,58.312987480533096,48.88125627739823,33.61279428963307,55.89649555001458,47.0409791057578,46.48704690654687,43.17725989610072,81.25838117034309
663330,-0.3996701371871229,72.58743263045056,0.4541476258371945,80.70582399574204,1.012765287347943,-0.24242424242424243,-0.002125650236047741,2.3466998103720087,105.5,149,4.473770161290323,67.23088672327289,61.777590581274616,112.08275401504139,32.85255936302855,57.84793738564875,50.402215167830754,70.66652947907801,52.43155759987497,51.191599960220444
686482,-0.3997258243956808,71.73205711478,0.45232615525168346,79.33764231434438,0.39196243590211144,-0.19444444444444445,-0.0036451569291961303,2.0647033685253633,104.9,130,4.58,67.21249627274722,44.76789288756844,24.401105529482273,41.27849646622863,57.50779440790375,56.00144147546975,25.474844798788258,50.15591062353706,42.56637425205281
660844,-0.39977287482117746,70.7323149940718,0.4108689975014253,79.21953432304423,0.7734859922274404,-0.18248175182481752,0.003147602227929401,1.712340827963614,99.00999999999999,371,4.473770161290323,67.19695808103826,24.887371486882547,78.2871569172421,43.37931597447945,49.766049249795195,50.402215167830754,21.573682275104797,27.816642805819644,31.78891045305482
680757,-0.40057112010962864,70.87305240543611,0.5604461396863698,79.55514812010503,0.6277684412806666,-0.020179372197309416,0.0028491851994210367,2.2670786421340243,100.1,2278,4.33,66.93334115958034,27.68602632051438,57.706138240322545,71.88192957483054,77.69821293669912,42.82429093177571,32.65916390180864,31.950734812833566,48.75628360408688
656883,-0.4013596466928254,71.89376922404776,0.3498598219939944,80.73798211218515,0.3555587472384107,-0.32142857142857145,-0.01825768872694849,2.7577164466275392,103.57499999999999,49,4.473770161290323,66.67293379688434,47.983643212032334,19.25948057470892,18.978271952496062,38.37314354385816,50.402215167830754,71.72872719592263,45.13052355079073,63.76307509763967
621458,-0.40259395311675694,72.66304659037493,0.2871007620212969,80.58186907417952,,-0.3684210526315789,-0.02133975823077173,,99.6,40,4.473770161290323,66.2653096438575,63.281223285478504,,10.725721762381212,26.6534629136044,50.402215167830754,66.57224009778707,30.054362332551957,
671213,-0.40307436882227937,72.79753598116233,0.345363316273449,80.39008976157336,0.559784730318033,-0.24019607843137256,0.0031419840133915973,2.82202327853889,106.725,913,4.72,66.10665451473601,65.95563217186208,48.10417872372775,33.24385675172205,37.533462213069804,63.38064577993839,60.23767916824249,57.077670176564894,65.72998268051701
695578,-0.40310237780457725,71.44261121606311,0.4191850054828125,80.5450334135265,0.6590419783109618,-0.18808193668528864,0.006224830899214271,1.4134360924009195,109.025,1404,4.18,66.09740467412516,39.01207319708104,62.12318509248206,42.39584360928752,51.31898770526121,34.918000605559264,65.3555408948558,65.80098358586034,22.64652272438117
643217,-0.4041425137482069,71.76127481846797,0.44867298825905394,80.09365039727051,0.5975709211032039,-0.10396570203644159,0.0008475145839729508,2.3562155924614716,101.50999999999999,1947,4.45,65.75390445016592,45.34890590224062,53.441067061655616,57.16785458790043,56.82559887372545,49.14932319274885,50.44614748751206,37.29850520722769,51.482652456393396
624415,-0.4044991136830624,71.86399231710668,0.34574108701630046,79.83989362388309,0.756413521152037,-0.16326530612244897,-0.008546002165064877,3.392894536134794,99.63000000000001,888,4.38,65.63613892322982,47.39151007747056,75.87585612484551,46.75399802093976,37.60400744525778,45.4597210405145,42.064441867321776,30.16814468136891,83.19081805427638
689172,-0.40452364910570254,71.62645748391459,0.43172571039445196,79.66507040903784,0.4834704999983941,-0.147239263803681,-0.007591247687045917,1.911891819724725,101.9,988,4.36,65.62803621009562,42.66797564107171,37.32562398328382,49.56839971241872,53.66084968513483,44.405548997019004,36.28994882484061,38.7776757418474,37.89243549385759
670156,-0.4050539840472438,71.1944979312128,0.5706904429034639,80.04687495517145,0.4192262484750191,-0.12903225806451613,-0.0029098331503913007,2.6174463969727526,101.19,374,4.26,65.45289547747451,34.078179378776134,28.25182242749002,52.76580969860499,79.61124289661335,39.134688779541364,48.90113262664757,36.084826819847486,59.47273430310454
642180,-0.40515893997784785,71.18735374052892,0.5049487874084327,79.07453045253712,0.40650706865444153,-0.10822510822510822,-0.008226856190095643,2.6281035186185426,97.9,524,4.23,65.41823425276716,33.93611250689048,26.455376661406405,56.41984208776865,67.33458982307917,37.55343071429811,16.78413620642423,23.606695899594527,59.79869614500723
608336,-0.405165143036581,72.5623030538699,0.28744187059049153,80.37196427775996,0.5708551965914873,-0.2869757174392936,-0.0028225676795240054,2.677981444182281,105.225,1002,4.65,65.4161857204795,61.27787262936094,49.66776163914056,25.028684687906534,26.717161820072135,59.69104362770409,59.63898590965683,51.38855273572006,61.32427697512417
666165,-0.4052171111888565,70.96022218103607,0.40760893020912253,79.2236271742279,0.7165690746440851,-0.16923076923076924,0.0025449333022428025,1.9824227601599036,106.56,124,4.473770161290323,65.3990234715882,29.41945392490538,70.24826155971851,45.7063775836188,49.15726149045741,50.402215167830754,21.708871075430544,56.45186725807199,40.04971548178585
679845,-0.4057824402345941,71.66283296352293,0.5084555828877002,79.68378058587746,0.5201637074821926,-0.05725190839694656,-0.0023539743216603073,2.1442725484193366,102.42,613,4.55,65.21232609322064,43.39132567888097,42.50814032145634,65.37146326553561,67.98945181544349,54.42018341022644,36.907954769186205,40.74990312134026,45.000100477479926
666152,-0.4058950948825946,72.00821439894277,0.4422019530024998,79.73757234429138,0.6379813734554524,-0.15384615384615385,-0.0022389146251552924,2.1568904438828658,103.41,1190,4.09,65.17512240166931,50.259459846719835,59.148603794195026,48.40813555355179,55.6171922056377,30.17422640982942,38.684721859180414,44.50472063229783,45.38603512127301
700250,-0.4063785351856741,72.69527859506408,0.36649839793562294,80.08838816003437,0.5418371789653172,-0.17117117117117117,0.008109429577793568,2.2830027265150923,105.53999999999999,724,4.52,65.01546841278858,63.922177633341434,45.56928236295828,45.36561531714077,41.480245470861874,52.838925344983146,50.272333315665,52.583267398297465,49.24334230980385
670770,-0.40703987888311627,71.42153658601524,0.49116227257707845,79.78434778639044,0.536432909280937,-0.07706093189964158,-0.001716415512966932,2.1714172455156184,102.71,1286,4.44,64.79706262691343,38.59299049065113,44.80598806802488,61.89271610241086,64.76008423140811,48.622237171001096,40.2297367200449,41.84979915990357,45.8303561278778
663630,-0.40719047355221044,73.09524695057816,0.35440847328755265,79.83580077269941,0.4244296839839188,-0.14814814814814814,0.0032381579427949586,4.424176006143216,102.82,52,4.473770161290323,64.74732941379092,71.87580816134393,28.986751080195198,49.408786653526974,39.22256258362843,50.402215167830754,41.929253066996026,42.26700110556552,114.73389494285226
668709,-0.4072816964119529,71.96138958158745,0.4423333260484081,79.89485476834949,0.5393167590866617,-0.14194722474977253,0.00324257400893414,2.4544047270372005,104.66,2435,4.4,64.7172034740581,49.32831794098907,45.213300477047795,50.497757277339815,55.64172492078892,46.51389308401005,43.87983432883776,49.24565183300185,54.48589406561153
670092,-0.4077579354086591,70.74889155425427,0.43983741583864366,79.77089984678697,0.3783826813550076,-0.14893617021276595,-0.006927746771177516,0.5859465277082276,103.395,110,4.473770161290323,64.55992768426484,25.217007152551947,22.483112946255183,49.2703987354453,55.17563650976182,50.402215167830754,39.785544947546825,44.44782945788938,-2.6633153001327443
607054,-0.4079239749881994,71.22586185103945,0.3836009156947002,78.96811632176176,1.6769719028275398,-0.22916666666666666,-0.01689940742563577,5.021288015373475,100.95,102,4.473770161290323,64.50509385883318,34.701871295329184,205.89471194118272,35.180778825754885,44.67398429035384,50.402215167830754,13.2692273979576,35.17456802931233,132.99733762653423
663757,-0.40840104686818196,72.24986351849985,0.4505251967992433,80.40178362209812,0.40416001736603063,-0.16932907348242812,0.003771643564533196,2.180080025537806,103.775,835,4.57,64.34754301307852,55.06480953970694,26.123881202632763,45.689113954417955,57.17148188346287,55.47435545372199,60.62393288345837,45.88907254290344,46.09531845315496
624431,-0.40876630866496605,72.63927143637065,0.5250262290278931,80.10475956476905,0.425817386124408,-0.10614525139664804,-0.004264208304238235,1.851393726401472,102.63,872,4.78,64.22691694514239,62.80843890619083,29.182748909460408,56.78509462233842,71.08386847312595,66.54316191042498,50.813088516967994,41.546379563058515,36.04202310421965
670764,-0.4098177185591649,72.40619616513361,0.36429334648273715,79.70015199061213,0.4963375097812984,-0.17025862068965517,-0.008504691975941725,2.244720236331009,100.275,1028,4.35,63.87969354964088,58.173585755744156,39.142949123168925,45.52587220200691,41.0684722732974,43.878462975271205,37.448709970488736,32.61446518093217,48.072422860089674
702616,-0.40982841659816166,71.60673493815293,0.3632660382613192,79.89310068927077,0.6644901091419996,-0.2178477690288714,-0.00499190547011211,1.8241535658721493,104.65,826,4.22,63.876160570308876,42.27578000884901,62.89267429717537,37.168538749499874,40.876631855848665,37.02634469255031,43.82189627155509,49.207724383396254,35.20884758131749
669242,-0.41005762871503565,72.12418907418403,0.47756838091019277,79.70833769297947,0.4694359911577709,-0.12010443864229765,-0.0038704059712060365,2.9863111336885355,102.67999999999998,808,4.34,63.800464298141186,52.565691589199794,35.34340230378439,54.333662171681574,62.22154925450635,43.351376953523456,37.71908757114023,41.736016811086614,70.75493910371559
605137,-0.4101427887303236,71.3846829169332,0.43400848021687793,79.6767642695626,0.6647982489339544,-0.15217391304347827,0.0017895450027774701,2.5799120035276277,105.2,2160,4.75,63.77234058556021,37.86013134457436,62.93619569025479,48.70180489810972,54.08713607761509,64.96190384518168,36.67620254005649,51.293734111706016,58.32469635920939
641355,-0.41054883042365037,72.60049006353444,0.45709865678156203,80.15562785805179,0.5104508537826772,-0.12928501469147893,-0.005274087213549339,2.441528800666486,102.3,2040,4.11,63.63824713994019,62.037246118922724,41.136305411405374,52.72142202856723,58.39901543259575,31.228398453324967,52.49329217815823,40.294773726072656,54.092067212967926
665120,-0.41057301956563347,70.93987628402992,0.28722765221362034,79.78434778639046,0.717908437957512,-0.34408602150537637,-0.0027876379641088586,3.347486619340946,100.33499999999998,232,4.473770161290323,63.63025878443776,29.014862548320764,70.43743205558341,14.999300441477239,26.677158496836352,50.402215167830754,40.22973672004537,32.84202987856587,81.80195822072704
501303,-0.41072954738395023,69.70774817219925,0.37011638023680715,78.14545323384444,0.7124942963359736,-0.2916666666666667,-0.007826958550521942,1.1060440015357995,99.345,118,4.473770161290323,63.57856617543125,4.513194779952421,69.67274345693224,24.20488707290213,42.15587058561401,50.402215167830754,-13.903721467499004,29.087212367608352,13.244538262254267
807799,-0.4113233687852128,72.08090433020429,0.5100359940556732,79.95858630820946,0.5417835668226829,-0.04934687953555878,0.007510912216141949,2.4071413697443775,104.95500000000001,1515,4.43,63.382459324615496,51.70494634181255,45.561710231106645,66.75969912290792,68.28457915102162,48.095151149253304,45.984917076765655,50.36451159636806,53.040283185889656
660688,-0.41135221671354055,72.39247619807085,0.5150356118579046,79.90011700558564,0.37493941468487363,-0.029691211401425176,-0.00368008334875653,2.5246887349013436,101.61,1616,4.85,63.37293242584613,57.90075529961154,21.996788991541408,70.21151489523187,69.21821206300234,70.23276406265929,44.05364850068528,37.677779703284045,56.635621301647134
678225,-0.41142283762518705,71.86693599052218,0.3743837673253058,79.76037537231468,0.28013515526369576,-0.2185430463576159,0.0006851547231870414,2.7001234539677377,103.26,313,4.06,63.3496101869452,47.45004693524749,8.606718810417576,37.04643813032368,42.952766106748804,28.59296834458612,39.43791660385224,43.93580888821338,62.00151896719114
672275,-0.41177976283672796,71.6084525390571,0.40327116392258294,79.8276150703321,0.6276594934695406,-0.1573301549463647,0.0027918985001609622,1.974711710300473,105.14999999999998,1741,4.71,63.23173723884462,42.30993561840664,57.69075054734374,47.79629525046804,48.34722329758068,62.85355975819064,41.658875466345464,51.10409686367776,39.81386305382971
