batter,decScore_bayes,decScore_bayes_grade,decScore_ci_lower_grade,decScore_ci_upper_grade,95th_pBat_speed_bayes,95th_pBat_speed_bayes_grade,95th_pBat_speed_ci_lower_grade,95th_pBat_speed_ci_upper_grade,smash_factor_bayes,smash_factor_bayes_grade,smash_factor_ci_lower_grade,smash_factor_ci_upper_grade,conScore_bayes,conScore_bayes_grade,conScore_ci_lower_grade,conScore_ci_upper_grade
572191,-0.463088298169898,,,,80.30442245845741,,,,0.3293867642903442,,,,-0.2687825017672858,,,
572233,-0.4822530198780891,,,,80.1534315754197,,,,0.36354261708316016,,,,-0.1658518499057794,,,
572761,-0.4435060443983476,,,,80.02333251267653,,,,0.3522792309373493,,,,-0.1938301386807239,,,
573262,-0.4255104124675625,,,,80.24079736937863,,,,0.39762533100489944,,,,-0.15311436580560728,,,
575929,-0.4618774551861561,,,,80.1031012810738,,,,0.3466475378644439,,,,-0.2267414415291455,,,
578428,-0.48768093670175977,,,,79.73274628494359,,,,0.4398264596161517,,,,-0.049300189035418385,,,
592178,-0.4610006378531016,,,,79.71185446464906,,,,0.35915428481855854,,,,-0.22379635850020396,,,
592192,-0.4732343273095286,,,,80.0698642942416,,,,0.41612946538730294,,,,-0.12513607703066276,,,
592200,-0.44079208598651226,,,,79.93596671871761,,,,0.44370281978321646,,,,-0.11041066188595511,,,
592206,-0.4790797761965585,,,,79.83720538641622,,,,0.38906808308892626,,,,-0.18985427659165283,,,
592273,-0.4518566856655333,,,,80.07556206341283,,,,0.41971327007006093,,,,-0.15466053439580157,,,
592325,-0.39632492123874863,,,,79.70615669547783,,,,0.4241747412057392,,,,-0.19714335708828312,,,
592348,-0.43974825582811405,,,,79.17151602157703,,,,0.38416777872678776,,,,-0.18344872100370502,,,
592450,-0.43164813379894396,,,,81.13534712926239,,,,0.36507853337577073,,,,-0.2304227953153224,,,
592518,-0.4637981026776088,,,,80.39938527797797,,,,0.4248329910454295,,,,-0.15362975533567202,,,
592626,-0.42363151818244577,,,,80.39273788061153,,,,0.37765841920096205,,,,-0.13978786509964686,,,
592663,-0.46216972763050757,,,,80.3196165095807,,,,0.3889949442178496,,,,-0.15753199034901957,,,
592669,-0.4468880541115578,,,,80.40223416256359,,,,0.4477254576924346,,,,-0.13537024055623456,,,
592696,-0.43661676535291943,,,,80.31391874040946,,,,0.4066214121473327,,,,-0.16275951272539077,,,
592885,-0.43189865303695957,,,,79.79637137402237,,,,0.4154712155476127,,,,-0.11954041927567385,,,
593160,-0.46880848743792014,,,,79.60929461956685,,,,0.4328051279927891,,,,-0.10312158138932483,,,
593428,-0.47277504203983334,,,,79.97869998750186,,,,0.4854651151680085,,,,-0.10606666441826634,,,
593871,-0.4359069608452087,,,,80.25884030508753,,,,0.36946686564037234,,,,-0.16813428925320906,,,
593934,-0.4534433075062986,,,,79.81631356612169,,,,0.33326312445740897,,,,-0.23064367654249301,,,
594807,-0.4743199106742627,,,,80.3034728302622,,,,0.36595619982869104,,,,-0.1684287975561032,,,
595281,-0.4572010960765321,,,,79.87329125783403,,,,0.3651516722468474,,,,-0.22379635850020396,,,
595284,-0.46041609296439856,,,,79.3490964940805,,,,0.3824855846920238,,,,-0.22740408521065733,,,
595777,-0.434529105036123,,,,80.21040926713205,,,,0.4251255465297362,,,,-0.09038409728915271,,,
595879,-0.47999834673594893,,,,80.26358844606357,,,,0.42059093652298124,,,,-0.14457362502167684,,,
595909,-0.4563242787434776,,,,79.88753568076211,,,,0.36266495063023985,,,,-0.16541008745143815,,,
595978,-0.44993603817408057,,,,80.14678417805327,,,,0.3383828454327775,,,,-0.2267414415291455,,,
596019,-0.44617824960384705,,,,80.49529772569375,,,,0.41495924345007584,,,,-0.11799425068547954,,,
596103,-0.45699233004485246,,,,80.11544644761148,,,,0.369540004511449,,,,-0.20597860617510771,,,
596115,-0.4581196666159225,,,,79.66532268308399,,,,0.3631037838567,,,,-0.18043001089903996,,,
596117,-0.46492543924867885,,,,79.74794033606688,,,,0.34767148205951764,,,,-0.13779993405511132,,,
596129,-0.4084751042825038,,,,79.99674292321076,,,,0.4810767829034069,,,,-0.1192459109727797,,,
596142,-0.46763939766051416,,,,80.59310942979994,,,,0.4077916340845598,,,,-0.18249156901929903,,,
596146,-0.4471803265559093,,,,79.9862970130635,,,,0.4115948553805479,,,,-0.1464143019147653,,,
600869,-0.4478066246509482,,,,80.44116891856703,,,,0.384826028566478,,,,-0.17336181162958028,,,
602104,-0.4585371986792818,,,,80.11734570400189,,,,0.42351649136604896,,,,-0.1713002535093212,,,
605113,-0.48367262889351065,,,,79.77452992553263,,,,0.38416777872678776,,,,-0.16504195207282046,,,
605119,-0.45436187804568895,,,,67.41796784951632,,,,,,,,,,,
605131,-0.4477231182382764,,,,79.72609888757715,,,,0.4159831876451495,,,,-0.1525989762755425,,,
605137,-0.41828710777144695,,,,79.67671822142646,,,,0.4309766562158717,,,,-0.15245172212409544,,,
605141,-0.44926798687270575,,,,80.02428214087173,,,,0.5198403845740546,,,,-0.06711794136051463,,,
605170,-0.43323475563970926,,,,80.26263881786836,,,,0.4369009047730839,,,,-0.14567803115752992,,,
605204,-0.4550299293470638,,,,80.39463713700195,,,,0.3827781401763306,,,,-0.21275229714167324,,,
605244,-0.4594557692186722,,,,79.02812216410098,,,,0.37063708757759944,,,,-0.1498747744737716,,,
605346,-0.4843406801948855,,,,79.56656135078259,,,,0.3385291231749309,,,,-0.20310715022188972,,,
605361,-0.4627542725192106,,,,80.06416652507038,,,,0.38892180534677284,,,,-0.14214393152280008,,,
606115,-0.46801517651753755,,,,79.89893121910458,,,,0.4148861045789991,,,,-0.16194961489243187,,,
606192,-0.4925660618430634,,,,80.09740351190257,,,,0.35096273125796884,,,,-0.22225018991000967,,,
606466,-0.42050002770725114,,,,80.49054958471773,,,,0.4459701247865939,,,,-0.09759955071005945,,,
606992,-0.4668043335337956,,,,79.68811375976892,,,,0.35557048013580056,,,,-0.20281264191899556,,,
607043,-0.4405415667484967,,,,80.09550425551215,,,,0.3862888059880119,,,,-0.14479450624884746,,,
607054,-0.44488390020743324,,,,78.96829558780301,,,,0.39389524857998803,,,,-0.1866883123355407,,,
607208,-0.4920232701606963,,,,80.30632171484781,,,,0.41459354909469237,,,,-0.13529661348051103,,,
607680,-0.4942779433028364,,,,79.99009552584432,,,,0.3827781401763306,,,,-0.1135029990663437,,,
607732,-0.45164791963385365,,,,79.6501286319607,,,,0.4034033018199582,,,,-0.1876454643199467,,,
608070,-0.4456772111278159,,,,80.49529772569375,,,,0.43902193203430806,,,,-0.057031031986389896,,,
608324,-0.45123038757049433,,,,79.92362155217992,,,,0.5057245824562527,,,,-0.06181679190841989,,,
608336,-0.4210845725959541,,,,80.37184606031701,,,,0.30459268699534503,,,,-0.2695923996002447,,,
608348,-0.45060408947545544,,,,79.89893121910458,,,,0.45401540060503026,,,,-0.13190976799722826,,,
608369,-0.40137705920539596,,,,80.16767599834779,,,,0.4314154894423319,,,,-0.12705038099947474,,,
608385,-0.4278485920223745,,,,80.06321689687516,,,,0.40969324473255386,,,,-0.1098216452801668,,,
608596,-0.45373557995065006,,,,79.85809720671074,,,,0.36390831143854363,,,,-0.20811379137109032,,,
608671,-0.4469298073178937,,,,79.3680890579846,,,,0.4287093512124942,,,,-0.1531879928813308,,,
608701,-0.4584536922666099,,,,79.92267192398472,,,,0.39601627584121213,,,,-0.1839641105337698,,,
608841,-0.46375634947127287,,,,79.96540519276898,,,,0.4221999916866685,,,,-0.11129418679463757,,,
609280,-0.4679734233112016,,,,80.302523202067,,,,0.4715687296634367,,,,-0.05165625545857161,,,
613564,-0.45436187804568895,,,,80.01573548711488,,,,0.38204675146556366,,,,-0.15775287157619017,,,
620443,-0.4550299293470638,,,,79.89038456534773,,,,0.42256568604205197,,,,-0.14457362502167684,,,
621020,-0.46993582400899025,,,,79.98344812847789,,,,0.3846066119532479,,,,-0.20627311447800187,,,
621028,-0.44471688738208953,,,,79.5532665560497,,,,0.5000928893833473,,,,-0.08824891209317011,,,
621035,-0.4594557692186722,,,,79.55896432522094,,,,0.33033756961434124,,,,-0.237343740433335,,,
621043,-0.43941423017742665,,,,80.4202770982725,,,,0.465059370137611,,,,-0.1317625138457812,,,
621311,-0.45444538445836086,,,,79.93406746232719,,,,0.330630125098648,,,,-0.18499488959389931,,,
621438,-0.4640903751219603,,,,79.9350170905224,,,,0.41342332715746527,,,,-0.12727126222664537,,,
621439,-0.48454944622656515,,,,80.41647858549167,,,,0.3711490596751363,,,,-0.2011192191773542,,,
621458,-0.447931884269956,,,,80.58171389145747,,,,0.3780241135563455,,,,-0.1876454643199467,,,
621466,-0.4108967902499876,,,,80.15628046000532,,,,0.40303760746457473,,,,-0.18602566865402886,,,
621493,-0.4460529899848392,,,,80.09740351190257,,,,0.42834365685711073,,,,-0.16165510658953772,,,
621512,-0.48438243340122145,,,,80.29682543289576,,,,0.37290439258097696,,,,-0.22261832528862735,,,
621545,-0.4458859771594955,,,,79.6501286319607,,,,0.4224925471709753,,,,-0.15664846544033711,,,
621550,-0.45974804166302374,,,,80.6700293136116,,,,0.33779773446416395,,,,-0.1981005090726891,,,
621563,-0.45214895810988476,,,,78.88472830662491,,,,0.431634906055562,,,,-0.13132075139143995,,,
621566,-0.46776465727952193,,,,80.37849345768345,,,,0.33911423414354447,,,,-0.14943301201943035,,,
622110,-0.4343203390044434,,,,74.24104643206914,,,,0.4129844939310051,,,,-0.1554704322287605,,,
622268,-0.4408338391928482,,,,78.52102070786114,,,,0.3904577216393834,,,,-0.17152113473649183,,,
622534,-0.4721069907384585,,,,79.87708977061484,,,,0.44882254075858496,,,,-0.09222477418224118,,,
622569,-0.4618774551861561,,,,79.1164375862551,,,,0.4069139676316395,,,,-0.1267558726965806,,,
622761,-0.47507146838830944,,,,80.14013678068683,,,,0.3957237203569054,,,,-0.14707694559627713,,,
623168,-0.4519401920782051,,,,79.10409241971743,,,,0.3284359589663472,,,,-0.1373581716007701,,,
623520,-0.45110512795148655,,,,80.6709789418068,,,,0.3968939422941325,,,,-0.20214999823748372,,,
623912,-0.4694347855329591,,,,80.12019458858751,,,,0.4187624647460639,,,,-0.1676188997231443,,,
623993,-0.46388160909028064,,,,80.3376594452896,,,,0.3836558066292509,,,,-0.09597975504414161,,,
624413,-0.44146013728788713,,,,80.36614829114578,,,,0.4023793576248845,,,,-0.13838895066089962,,,
624415,-0.4222536623733601,,,,79.84005427100183,,,,0.35644814658872087,,,,-0.16217049611960246,,,
624424,-0.4317316402116158,,,,80.30062394567659,,,,0.4105709111854742,,,,-0.14685606436910653,,,
624428,-0.4640903751219603,,,,79.1829115599195,,,,0.39294444325599104,,,,-0.10856998499286666,,,
624431,-0.4248423611661877,,,,80.10500053746422,,,,0.496582223571666,,,,-0.11276672830910833,,,
624503,-0.4469298073178937,,,,79.70710632367303,,,,0.36500539450469405,,,,-0.18035638382331642,,,
624512,-0.43924721735208294,,,,79.77737881011825,,,,0.3987224140710498,,,,-0.15068467230673052,,,
624585,-0.4485999355713309,,,,80.33196167611837,,,,0.3843140564689412,,,,-0.1832278397765344,,,
624641,-0.49223203619237593,,,,80.10025239648819,,,,0.3536688694878065,,,,-0.1967015946339419,,,
628451,-0.45849544547294585,,,,79.90557861647102,,,,0.3784629467828057,,,,-0.18889712460724684,,,
630105,-0.4550299293470638,,,,79.82391059168333,,,,0.4096201058614772,,,,-0.09215114710651763,,,
640492,-0.474737442737622,,,,79.19240784187156,,,,0.3538882861010366,,,,-0.11961404635139739,,,
640902,-0.4640068687092884,,,,79.61974052971411,,,,0.41583690990299615,,,,-0.1838168563823227,,,
641313,-0.49139697206565736,,,,79.50578514628943,,,,0.3669801440237648,,,,-0.14133403368984115,,,
641343,-0.44204468217659015,,,,80.31771725319028,,,,0.30693313086979923,,,,-0.22055676716836828,,,
641355,-0.41828710777144695,,,,80.15533083181012,,,,0.4518212344727294,,,,-0.13073173478565164,,,
641432,-0.4312723549419206,,,,80.18097079308068,,,,0.5029453053553383,,,,-0.05290791574587175,,,
641487,-0.4328589767826859,,,,79.96065705179295,,,,0.40852302279532676,,,,-0.10606666441826634,,,
641511,-0.4429632527159805,,,,79.42506674969695,,,,0.4457507081733639,,,,-0.15613307591027234,,,
641584,-0.4396647494154422,,,,79.88753568076211,,,,0.3940415263221414,,,,-0.1398614921753704,,,
641598,-0.46246200007485905,,,,80.1857189340567,,,,0.3756836696818913,,,,-0.20104559210163064,,,
641645,-0.4387879320823877,,,,79.40797344218325,,,,0.4148861045789991,,,,-0.1001764983603833,,,
641658,-0.46571875016906145,,,,79.6510782601559,,,,0.4183967703906804,,,,-0.15230446797264835,,,
641680,-0.4544871376646968,,,,80.03947619199502,,,,0.42373590797927907,,,,-0.11622720086811462,,,
641779,-0.4480988970952997,,,,79.27312623846404,,,,0.3610558954665526,,,,-0.17468709899260396,,,
641856,-0.4389131917013955,,,,79.24653664899827,,,,0.3357498460740166,,,,-0.23380964079860517,,,
641857,-0.45127214077683026,,,,79.97490147472104,,,,0.34240548334199566,,,,-0.19530268019519467,,,
641933,-0.47365185937288784,,,,81.04893096349866,,,,0.3248521542835892,,,,-0.23461953863156407,,,
641943,-0.43010326516451464,,,,80.37564457309783,,,,0.4230045192685121,,,,-0.16283313980111433,,,
642020,-0.4700193304216621,,,,79.57985614551548,,,,0.3490611206099748,,,,-0.15370338241139558,,,
642086,-0.43603222046421647,,,,80.1534315754197,,,,0.4034033018199582,,,,-0.13691640914642886,,,
642133,-0.4379528679556691,,,,80.03947619199502,,,,0.45993964916224245,,,,-0.11372388029351432,,,
642136,-0.42993625233917093,,,,80.01003771794365,,,,0.3410889836626152,,,,-0.2450745833843065,,,
642180,-0.427556319578023,,,,79.07465394566606,,,,0.4731046459560473,,,,-0.11769974238258539,,,
642197,-0.45711758966386024,,,,79.84575204017307,,,,0.369320587898219,,,,-0.17711679249148074,,,
642201,-0.45110512795148655,,,,80.05372061492311,,,,0.3925056100295309,,,,-0.1293328203469044,,,
642215,-0.4452596790644566,,,,80.44496743134785,,,,0.39257874890060757,,,,-0.214224838656144,,,
642350,-0.48826548159046274,,,,80.00433994877241,,,,0.3019596876365841,,,,-0.28078371511022254,,,
642708,-0.4650089456613507,,,,79.68146636240247,,,,0.42519868540081296,,,,-0.1182887589883737,,,
642715,-0.46388160909028064,,,,80.39368750880674,,,,0.35710639642841113,,,,-0.17976736721752812,,,
642731,-0.4587877179172974,,,,80.0860079735601,,,,0.46527878675084106,,,,-0.11711072577679708,,,
642851,-0.46141816991646084,,,,79.10599167610783,,,,0.4025256353670379,,,,-0.15517592392586635,,,
643217,-0.41356899545548703,,,,80.09360499912175,,,,0.44377595865429315,,,,-0.10709744347839589,,,
643265,-0.4573681089018758,,,,80.09075611453613,,,,0.3878247222806225,,,,-0.1828597043979167,,,
643289,-0.47348484654754414,,,,79.8172631943169,,,,0.43902193203430806,,,,-0.07102017637386217,,,
643376,-0.4658857629944052,,,,80.19331595961835,,,,0.42585693524050316,,,,-0.12005580880573861,,,
643393,-0.4521907113162207,,,,79.08604948400851,,,,0.3988686918132032,,,,-0.14840223295930083,,,
643396,-0.43423683259177154,,,,79.77073141275181,,,,0.5317620205595557,,,,-0.047974901672394696,,,
643446,-0.44384007004903503,,,,79.85524832212512,,,,0.41591004877407284,,,,-0.09193026587934702,,,
643565,-0.46392336229661657,,,,79.8343565018306,,,,0.36910117128498887,,,,-0.12653499146940997,,,
644433,-0.4518566856655333,,,,79.80396839958401,,,,0.4074990786002531,,,,-0.18131353580772241,,,
645277,-0.45770213455256326,,,,80.01573548711488,,,,0.39491919277506177,,,,-0.08942694530474672,,,
645302,-0.4639651155029525,,,,79.96635482096418,,,,0.4198595478122143,,,,-0.11733160700396769,,,
645305,-0.45022831061843205,,,,79.3500461222757,,,,0.42176115846020834,,,,-0.15495504269869573,,,
645444,-0.45093811512614285,,,,79.76408401538538,,,,0.403695857304265,,,,-0.12410529797053321,,,
645801,-0.43444559862345117,,,,80.45731259788552,,,,0.41671457635591647,,,,-0.17976736721752812,,,
646240,-0.4404998135421608,,,,80.34430684265604,,,,0.3628843672434699,,,,-0.18006187552042227,,,
647304,-0.3980368026985217,,,,80.3186668813855,,,,0.441654931393069,,,,-0.12226462107744476,,,
647351,-0.44563545792147996,,,,79.94356374427925,,,,0.4544542338314904,,,,-0.08191698358094582,,,
649557,-0.4617521955671483,,,,79.52477771019355,,,,0.4000389137504303,,,,-0.09671602580137699,,,
649966,-0.4640068687092884,,,,79.86379497588197,,,,0.3443802328610664,,,,-0.1185096402155443,,,
650333,-0.44546844509613626,,,,79.63018643986138,,,,0.5588234028579323,,,,0.02719834264133783,,,
650391,-0.4494767529043854,,,,80.54182950725883,,,,0.463377176102847,,,,-0.12462068750059799,,,
650402,-0.46918426629494353,,,,79.92457118037514,,,,0.4060363011787192,,,,-0.1450890145517416,,,
650489,-0.4529005158239315,,,,79.8172631943169,,,,0.3622992562748564,,,,-0.16776615387459137,,,
650490,-0.4431302655413243,,,,80.02713102545735,,,,0.49255958566244784,,,,-0.06387835002867895,,,
650559,-0.5004156646342179,,,,80.27308472801562,,,,0.36858919918745203,,,,-0.19603895095243007,,,
650859,-0.4307713164658895,,,,79.70805595186825,,,,0.43207373928202214,,,,-0.11379750736923785,,,
650907,-0.4455519515088081,,,,80.22655294645054,,,,0.3531568973902697,,,,-0.2448537021571359,,,
655316,-0.4681404361365453,,,,79.8172631943169,,,,0.36120217320870596,,,,-0.17733767371865133,,,
656180,-0.4753637408326609,,,,80.302523202067,,,,0.3672726995080715,,,,-0.1774113007943749,,,
656248,-0.46079187182142195,,,,79.70330781089221,,,,0.3770001693612718,,,,-0.20583135202366062,,,
656305,-0.48279581156045615,,,,80.5038443794506,,,,0.387459027925239,,,,-0.14796047050495958,,,
656413,-0.4484329227459872,,,,80.26833658703958,,,,0.39089655486584357,,,,-0.24691526027739497,,,
656448,-0.45235772414156444,,,,80.02523176906693,,,,0.3957968592279821,,,,-0.1119568304761494,,,
656484,-0.45319278826828296,,,,80.12209384497791,,,,0.30934671361533017,,,,-0.23454591155584054,,,
656537,-0.4589547307426411,,,,79.51243254365586,,,,0.373123809194207,,,,-0.23425140325294638,,,
656541,-0.4359487140515446,,,,80.1344390115156,,,,0.3413084002758453,,,,-0.2821090024732462,,,
656555,-0.47381887219823154,,,,80.49054958471773,,,,0.3575452296548713,,,,-0.16062432752940817,,,
656577,-0.48350561606816694,,,,80.40033490617319,,,,0.3143201568485453,,,,-0.2529526804867251,,,
656582,-0.46300479175722614,,,,80.07176355063201,,,,0.4129844939310051,,,,-0.16224412319532602,,,
656716,-0.4321491722749751,,,,80.32436465055673,,,,0.42710029604880695,,,,-0.11931953804850323,,,
656775,-0.43987351544712183,,,,79.98059924389227,,,,0.4002583303636604,,,,-0.09546436551407685,,,
656811,-0.4264289830069529,,,,80.02903028184775,,,,0.46220695416561997,,,,-0.07919278177917491,,,
656883,-0.4478066246509482,,,,80.73840254366641,,,,0.3883366943781593,,,,-0.20465331881208404,,,
656896,-0.45227421772889254,,,,79.59884870941958,,,,0.40654827327625603,,,,-0.16614635820867354,,,
656941,-0.39841258155554504,,,,80.61210199370404,,,,0.3810228072704899,,,,-0.22394361265165103,,,
656976,-0.4092684152028864,,,,80.07271317882721,,,,0.4744211456354278,,,,-0.15385063656284265,,,
657041,-0.4408755923991841,,,,80.01573548711488,,,,0.4204446587808278,,,,-0.14339559181010023,,,
657061,-0.43887143849505955,,,,79.99009552584432,,,,0.3860693893747818,,,,-0.17431896361398627,,,
657077,-0.42292171367473497,,,,79.81631356612169,,,,0.5004585837387308,,,,-0.06844322872353832,,,
657088,-0.4532345414746189,,,,79.79352248943675,,,,0.4031107463356514,,,,-0.18793997262284085,,,
657136,-0.4765328306100669,,,,80.19331595961835,,,,0.38475288969540133,,,,-0.1713002535093212,,,
657193,-0.4516061664275177,,,,78.95879930585096,,,,0.39608941471228887,,,,-0.1776321820215455,,,
657557,-0.4949459946042113,,,,80.44021929037181,,,,0.3119065741030144,,,,-0.2348404198587347,,,
657656,-0.4866788597496975,,,,80.17337376751902,,,,0.3499387870628951,,,,-0.190148784894547,,,
657757,-0.4476396118256045,,,,79.8856364243717,,,,0.4004046081058138,,,,-0.12763939760526305,,,
658668,-0.47715912870510585,,,,79.37663571174146,,,,0.407279661987023,,,,-0.1379471882065584,,,
660162,-0.44429935531873027,,,,79.81346468153608,,,,0.39206677680307067,,,,-0.1185096402155443,,,
660271,-0.42981099272016315,,,,80.72415812073832,,,,0.39850299745781975,,,,-0.2042115563577428,,,
660636,-0.4463870156355267,,,,79.86854311685799,,,,,,,,,,,
660644,-0.45991505448836745,,,,79.4659007620908,,,,0.39140852696338047,,,,-0.15186270551830713,,,
660670,-0.44095909881185597,,,,80.24554551035466,,,,0.37385519790497396,,,,-0.16283313980111433,,,
660688,-0.4204582745009152,,,,79.89988084729978,,,,0.5027258887421082,,,,-0.036194569556628586,,,
660707,-0.4742781574679268,,,,79.91222601383745,,,,0.39001888841292326,,,,-0.17041672860063875,,,
